IYEAR	OPERATOR_ID	RPTID	NAME	OPSTREET	OPCITY	OPCOUNTY	OPSTATE	OPZIP	IHOUR	IDATE	ACSTREET	ACCITY	ACSTATE	ACCOUNTY	ACZIP	LATITUDE	LONGITUDE	CLASS	IFED	LRTYPE	LRTYPE_TEXT	LEAK	LEAK_TEXT	PUNC_DIAM	RUPTURE	RUPTURE_TEXT	RUPLN	PROPLN	FATAL	EFAT	GPFAT	NFAT	INJURE	EINJ	GPINJ	NINJ	PRPTY	GASPRP	OPPRP	PPPRP	IGNITE	EXPLO	EVAC	EVACNO	EVAC_REASON	EVAC_REASON_TEXT	STHH	STMN	TELRN	TELDT	INC_PRS	MAOP	MAOPEST	MAOPTST	TYSYS	TYSYS_TEXT	TYSYSO	PRTFL	PRTFL_TEXT	PRTFLO	MLKD	MLKD_TEXT	PLAS_DUCT	PLAST_JNT	PLAS_BRIT	MLKDO	PRTYR	NPS	WALLTHK	SPEC	SMYS	SEAM	VALVE	MANU	MANYR	LOCLK	LOCLK_TEXT	LOCLKO	CAUSE	CAUSE_TEXT	CAUSE_DETAILS_TEXT	PIPE_COAT	PIPE_COAT_TEXT	VIS_EXAM	VIS_EXAM_TEXT	VIS_EXAMO	COR_CAUSE	COR_CAUSE_TEXT	COR_CAUSEO	PROT	CPYR	PREV_DAM	PREV_DAM_YR	PREV_DAM_MO	EARTH_MOVE	EARTH_MOVE_TEXT	EARTH_MOVEO	FLOODS	FLOODS_TEXT	FLOODSO	TEMPER	TEMPER_TEXT	TEMPERO	THIRD_PARTY_GRP	THIRD_PARTY_GRP_TEXT	THIRD_PARTY_TYPE	THIRD_PARTY_TYPE_TEXT	THIRD_PARTY_TYPEO	NOTIF	NOTIF_DATE	NOTIF_RCVD	NOTIF_RCVD_TEXT	MARKED	TEMP_MARK	TEMP_MARK_TEXT	PERM_MARK	ACC_MARK	ACC_MARK_TEXT	MKD_IN_TIME	FIRE_EXPLO	FIRE_EXPLO_TEXT	PIPE_BODY	PIPE_BODY_TEXT	PIPE_BODYO	COMPONENT	COMPONENT_TEXT	COMPONENTO	JOINT	JOINT_TEXT	JOINTO	BUTT	BUTT_TEXT	BUTTO	FILLET	FILLET_TEXT	FILLETO	PIPE_SEAM	PIPE_SEAM_TEXT	PIPE_SEAMO	FAIL_TYPEMAT	FAIL_TYPECONS	CONS_DEF	CONS_DEF_TEXT	PIPE_DAMAGE	PRS_TEST	TEST_MO	TEST_DAY	TEST_YR	TEST_TP	TEST_PRS	MALFUNC	MALFUNC_TEXT	MALFUNCO	THREADS	THREADS_TEXT	THREADSO	IO_TYPE	IO_TYPE_TEXT	IO_TYPEO	IO_DRUG	IO_ALCO	IO_QUAL	IO_QUAL_HRS	MISC	UNKNOWN	UNKNOWN_TEXT	DEPTH_COV	PNAME	PTEL	PEMAIL	NARRATIVE
2004	4483	20040127	ENSTAR NATURAL GAS CO	"PO BOX 190288, 401 E INTERNATIONAL AIRPORT ROAD"	ANCHORAGE	ANCHORAGE	AK	99519	902	4/27/2004	6304 BIRCH LANE	NORTH KENAI	AK		99611	60 N	150 W	3	NO	2	RUPTURE				1	CIRCUMFERENTIAL-SEPARATION			0	0	0	0	0	0	0	0	120510	10	500	120000	YES	NO	NULL				0	53	720049	4/27/2004	55	60	TEST PRESSURE	100	2	METER SET		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC					1984	0.5	0.09	HDPE				PHILLIPS DRISCOPIPE M8000	1984	3	ABOVE GROUND		10	OTHER OUTSIDE FORCE DAMAGE	FIRE/EXPLOSION AS PRIMARY CAUSE																												NULL				NULL			NULL			NULL	1	MAN MADE																							NULL	NULL																							DAVID W BREDIN	9072643745	DAVE.BREDIN@ENSTARNATURALGAS.COM	"ON TUESDAY MORNING, APRIL 27, 2004 AT APPROXIMATELY 9:30 AM ADT, ENSTAR NATURAL GAS COMPANY WAS NOTIFIED OF A STRUCTURE FIRE AT 6304 BIRCH LANE, NORTH KENAI, ALASKA.  AN ENSTAR SERVICEMAN WAS DISPATCHED TO THE SCENE.  UPON ARRIVAL THE SERVICEMAN FOUND A RESIDENTIAL STRUCTURE ON FIRE.  HEAT FROM THE FIRE MELTED THE POLYETHYLENE SERVICE LINE RISER AND GAS METER, CAUSING A RELEASE OF NATURAL GAS.  A DISTRIBUTION CREW DUG UP THE SERVICE LINE, PINCHED IT OFF, AND CAPPED IT.  NATURAL GAS FROM ENSTAR'S FACILITIES DID NOT CAUSE OR CONTRIBUTE TO THE FIRE."
2004	2596	20040128	COLUMBIA GAS OF OHIO INC	200 CIVIC CENTER DRIVE	COLUMBUS	FRANKLIN	OH	43215	1534	4/1/2004	9015 WHISPERING PINE	SYLVANIA	OH	LUCAS	43560	+41.6	-83.7	3	NO	4	OTHER								0	0	0	0	1	0	1	0	437100	100	7000	430000	YES	YES	NULL				3	7	717686	4/1/2004	40	60	TEST PRESSURE	90	1	MAIN		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC					2000	2	0.22	PE 2406		NA	NA	UPONOR	2000	4	UNDER GROUND		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							3	EXCAVATOR OTHER THAN OPERATOR/SUBCONTRACTOR	4	ELECTRIC		YES	3/29/2004	1	ONE-CALL SYSTEM	YES	3	PAINT	NO	1	ACCURATE	YES																									NULL	NULL																						36	"CHRISTINE L MAYNARD, SENIOR ENGINEER"	6144602240	CMAYNARD@NISOURCE.COM	"A THIRD PARTY CONTRACTOR DIRECTIONALLY BORED INTO AN UNDERGROUND 2-INCH PLASTIC MEDIUM PRESSURE GAS MAIN.  THE THIRD PARTY CONTRACTOR NOTIFIED COLUMBIA GAS OF OHIO VIA THE ONE CALL SYSTEM AT 14:08 ON 04/01/04. COLUMBIA PERSONNEL ARRIVED AT THE SITE AT APPROXIMATELY 14:43.  COLUMBIA PERSONNEL PROCEEDED TO ASSESS THE SITUATION TO ASSESS THE SITUATION AND MAKE THE AREA SAFE.  A HOLE WAS DUE TO VENT THE ESCAPING GAS INTO THE ATMOSPHERE, AND THEN THE MAIN WAS EXCAVATED AND SQUEEZED OFF AT APPROXIMATELY 15:34.  AN EXPLOSION OCCURRED AT APPROXIMATELY 15:34 AT A NEARBY RESIDENCE (APPROX. 75 FT AWAY), 9015 WHISPERING PINE.  COLUMBIA PERSONNEL CONTINUED WORKING TO MAKE THE AREA SAFE.  THE RESIDENT AT 9015 WHISPERING PINE WAS HOSPITALIZED OVERNIGHT FOR OBSERVATION; HOWEVER, SHE WAS RELEASED AFTER SUSTAINING MINOR INJURIES.  A SMALL FIRE WAS EXTINGUISHED AT 9015 WHISPERING PINE; HOWEVER, THE HOUSE WAS SEVERLY DAMAGED.  A NEIGHBORING HOUSE HAD MINOR DAMAGE INCLUING A FEW BROKEN WINDOWS AND SIDING DAMAGE."
2004	13710	20040129	NORTHERN ILLINOIS GAS CO	1844 FERRY ROAD	NAPERVILLE	DUPAGE	IL	60563	547	4/6/2004	3936 E 550TH ROAD	MENDOTA	IL	LASALLE	61342			1	NO	4	OTHER								0	0	0	0	0	0	0	0	150500	0	500	150000	YES	NO	NULL				0	52	718093	4/6/2004	45	60	TEST PRESSURE	120	2	METER SET		5	OTHER	METER SET	5	OTHER MATERIAL				ALUMINUM	2004									3	ABOVE GROUND		10	OTHER OUTSIDE FORCE DAMAGE	FIRE/EXPLOSION AS PRIMARY CAUSE																												NULL				NULL			NULL			NULL	1	MAN MADE																							NULL	NULL																							"LETICIA QUEZADA, COORDINATOR TECHNICAL COMPLIANCE"	6303882316	LQUEZAD@NICOR.COM	"SUPPLEMENTAL REPORT FILED TO INDICATE SUM THE TOTAL ESTIMAGED DAMAGES.  **************************************************************************    FIRE/EXPLOSION ORIGINATED INSIDE THE HOUSE (STILL UNDER CONSTRUCTION), NEAR THE GARAGE AREA.  FLAMES SPREAD TO THE OPPOSITE SIDE OF THE HOUSE WHERE THE NATURAL GAS METER WAS LOCATED.  THE METER SET (SERVICE REGULATOR AND METER) MELTED AS A RESULT OF THE INTENSE HEAT, THUS CAUSING A RELEASE OF NATURAL GAS."
2004	15476	20040130	T W PHILLIPS GAS & OIL CO	205 N MAIN STREET	BUTLER	BUTLER	PA	16001	655	4/25/2004	342 MOYHEND STREET	SPRINGDALE	PA	ALLEGHENY	15144	40.542	-79.777	3	NO	3	N/A								0	0	0	0	1	0	1	0	157400	0	0	157400	NULL	NULL	NULL						719819	4/25/2004	1	1	TEST PRESSURE		5	OTHER	NA	5	OTHER	NA	5	OTHER MATERIAL				NA										6	INSIDE/UNDER BUILDING		25	OTHER	UNKNOWN																												NULL				NULL			NULL			NULL																									NULL	NULL																				2	STILL UNDER INVESTIGATION		"KEITH A SWANTON, VICE PRESIDET, OPERATIONS & ENGINEERING"	7242872751	KSWANTON@TWPHILLIPS.COM	"FIRE DESTOYED SINGLE FAMILY HOME AT 342 MOYHEND STREET, SPRINGDALE, PA 15144. SINGLE OCCUPANT, DAVID HUMMEL, WAS INJURED IN FIRE AND TAKEN TO LOCAL HOSPITAL. ALTHOUGH NO DIRECT INFORMATION, ACCORDING TO NEWS REPORTS, MR. HUMMEL IS IN CRITICAL CONDITION.  INVESTIGATION OF CAUSE OF FIRE IS CONTINUING. T.W. PHILLIPS HAS CONFIRMED THAT THERE ARE NO LEAKS IN ANY OF ITS GAS PIPELINES OR METER INSTALLATIONS IN THE INCIDENT AREA."
2004	13710	20040131	NORTHERN ILLINOIS GAS CO	1844 FERRY ROAD	NAPERVILLE	DUPAGE	IL	60563	1507	4/26/2004	500 W TOUHY AVE	DES PLAINES	IL	COOK	60018			3	NO	4	OTHER								0	0	0	0	0	0	0	0	300000	0	1000	299000	YES	NO	NULL				1	15	719959	4/26/2004	60	60	49 CFR SEC 192.619(a)(30)		2	METER SET		5	OTHER	METER SET	5	OTHER MATERIAL				ALUMINUM										3	ABOVE GROUND		10	OTHER OUTSIDE FORCE DAMAGE	FIRE/EXPLOSION AS PRIMARY CAUSE																												NULL				NULL			NULL			NULL	2	NATURAL																							NULL	NULL																							"LETICIA QUEZADA, COORDINATOR TECHNICAL COMPLIANCE"	6303882316	LQUEZAD@NICOR.COM	"SUPPLEMENTAL REPORT SUBMITTED WITH THE 3 PROPERTY DAMAGE SUBCATEGORIES SUMMING UP TO THE TOTAL VALUE.  ******************************************************************************    HOMEOWNER OF MOBILE HOME WAS HEATING GREASE IN MICROWAVE. GREASE CONTAINEER WAS COVERED WITH ALUMINUM FOIL.  FIRE DESTROYED UNIT THEN HIGH WINDS SPREAD FIRE TO 8 OTHER MOBILE HOMES.  THE METER SETS (SERVICE REGULATOR AND METER(MELTED AS A RESULT OF THE INTENSE HEAT, THUS CAUSING A RELEASE OF NATURAL GAS."
2004	13710	20040132	NORTHERN ILLINOIS GAS CO	1844 FERRY ROAD	NAPERVILLE	DUPAGE	IL	60563	1536	4/28/2004	219 MEADOWBROOK DR	BOLINGBROOK	IL	WILL	60440			3	NO	4	OTHER								0	0	0	0	0	0	0	0	50500	0	500	50000	YES	NO	NULL				0	15	720204	4/28/2004	60	60	49 CFR SEC 192.619(a)(30)		2	METER SET		5	OTHER	METER SET	5	OTHER MATERIAL				ALUMINUM										3	ABOVE GROUND		10	OTHER OUTSIDE FORCE DAMAGE	FIRE/EXPLOSION AS PRIMARY CAUSE																												NULL				NULL			NULL			NULL	2	NATURAL																							NULL	NULL																							"LETICIA QUEZADA, COORDINATOR TECHNICAL COMPLIANCE"	6303882316	LQUEZAD@NICOR.COM	"SUPPLIMENTAL REPORT SUBMITTED WITH THE 3 PROPERTY DAMAGE SUBCATEGORIES SUMMING UP TO THE TOTAL VALUE.  ****************************************************************************    MULCH FIRE ORIGINATED NEAR THE METER SET.  THE METER SET (SERVICE REGULATOR AND METER) MELTED AS A RESULT OF THE INTENSE HEAT, THUS CAUSING A RELEASE OF NATURAL GAS."
2004	13783	20040133	"NORTHERN STATES POWER CO, A WISCONSIN CORPORATION DBA XCEL ENERGY"	1414 W HAMILTON AVENUE	EAU CLAIRE	EAU CLAIRE	WI	547020008	820	6/18/2004	529 4TH STREET SOUTH	LACROSSE	WI	LACROSSE	54601			3	NO			3	PUNCTURE	1					0	0	0	0	0	0	0	0	500000	1000	5000	494000	YES	YES	NULL				0	33	725437	6/18/2004	59	66	TEST PRESSURE	100	3	SERVICE LINE		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC					1992	0.63	0.09					PLEXCO		4	UNDER GROUND		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							3	EXCAVATOR OTHER THAN OPERATOR/SUBCONTRACTOR	1	ROAD WORK		NO				NO			NULL			NULL																									NULL	NULL																						18	KRISTOPHER JAMES SPENNINGSBY	7158391597	KRISTOPHER.J.SPENNINGSBY@XCELENERGY.COM	"THE 5/8"" PE SERVICE FEEDING THE BUILDING WAS PUNCTURED BY A CURB STAKE INSTALLED BY CONCRETE PAVING CONTRACTOR (JAMES CAPE AND SONS, CO.).  GAS FROM THE PUNCTURED SERVICE MIGRATED INTO THE BUILDING AND WAS IGNITED BY AN UNKNOWN SOURCE CAUSING THE EXPLOSION AND SUBSEQUENT FIRE."
2004	13710	20040134	NORTHERN ILLINOIS GAS CO	1844 FERRY ROAD	NAPERVILLE	DUPAGE	IL	60563	1648	4/28/2004	1122 S STATE	LOCKPORT	IL	WILL	60441			3	NO	4	OTHER								0	0	0	0	0	0	0	0	150500	0	500	150000	YES	NO	NULL				0	57	720205	4/28/2004	25	25	49 CFR SEC 192.619(a)(30)		2	METER SET		5	OTHER	METER SET	5	OTHER MATERIAL				ALUMINUM										3	ABOVE GROUND		10	OTHER OUTSIDE FORCE DAMAGE	FIRE/EXPLOSION AS PRIMARY CAUSE																												NULL				NULL			NULL			NULL	2	NATURAL																							NULL	NULL																							"LETICIA QUEZADA, COORDINATOR TECHNICAL COMPLIANCE"	6303882316	LQUEZAD@NICOR.COM	"SUPPLEMENTAL REPORT SUBMITTED WITH THE 3 PROPERTY DAMAGE SUBCATEGORIES SUMMING UP TO THE TOTAL VALUE.  ******************************************************************************    FIRE WAS STARTED BY ELECTRICAL SHORT.  FIRE SPREAD TO THE LOCATION WHERE THE METER SET WAS LOCATED.  THE METER SET MELTED AS A RESULT OF THE INTENSE HEAT, THUS CAUSING A RELEASE OF NATURAL GAS."
2004	4483	20040135	ENSTAR NATURAL GAS CO	PO BOX 190288	ANCHORAGE	ANCHORAGE	AK	99519	2300	5/17/2004	36235 SHULTZ COURT	SOLDOTNA	AK	KENAI PENINSULA BOROUGH	99669	150 57' W	60 30' N	3	NO	2	RUPTURE				1	CIRCUMFERENTIAL-SEPARATION			0	0	0	0	0	0	0	0	201010	10	1000	200000	YES	NO	NULL				1	55	722106	5/18/2004	55	60	TEST PRESSURE	100	2	METER SET		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC					1985	0.5	0.09	HDPE				PHILLIPS DRISCOPIPE	1985	3	ABOVE GROUND		10	OTHER OUTSIDE FORCE DAMAGE	FIRE/EXPLOSION AS PRIMARY CAUSE																												NULL				NULL			NULL			NULL	1	MAN MADE																							NULL	NULL																							DAVID W BREDIN	9072643745	DAVE.BREDIN@ENSTARNATURALGAS.COM	"ON MONDAY MORNING, MAY 17, 2004 AT APPROXIMATELY 11:00 PM ADT, ENSTAR NATURAL GAS COMPANY WAS NOTIFIED OF A STRUCTURE FIRE AT 36235 SCHULTZ COURT, SOLDOTNA, ALASKA.  AN ENSTAR SERVICEMAN WAS DISPATCHED TO THE SCENE.  UPON ARRIVAL THE SERVICEMAN FOUND A RESIDENTIAL STRUCTURE ON FIRE.  HEAT FROM THE FIRE MELTED THE POLYETHYLENE SERVICE LINE RISER AND GAS METER, CAUSING A RELEASE OF NATURAL GAS.  A DISTRIBUTION CREW DUG UP THE SERVICE LINE, PUNCHED IT OFF, AND CAPPED IT.  NATURAL GAS FROM ENSTAR'S FACILITIES DID NOT CAUSE OR CONTRIBUTE TO THE FIRE."
2004	4483	20040136	ENSTAR NATURAL GAS CO	PO BOX 190288	ANCHORAGE	ANCHORAGE	AK	99519	337	5/19/2004	16346 E BRADFORD DR	PALMER	AK		99645	149 00' W	61 35' N	3	NO	2	RUPTURE				1	CIRCUMFERENTIAL-SEPARATION			0	0	0	0	0	0	0	0	51010	10	1000	50000	YES	NO	NULL					55	722217	5/19/2004	55	60	TEST PRESSURE	100	3	SERVICE LINE		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC					2003	0.5	0.09	HDPE				RINKER POLYPIPE	2003	3	ABOVE GROUND		10	OTHER OUTSIDE FORCE DAMAGE	FIRE/EXPLOSION AS PRIMARY CAUSE																												NULL				NULL			NULL			NULL	1	MAN MADE																							NULL	NULL																							DAVID W BREDIN	9072643745	DAVE.BREDIN@ENSTARNATURALGAS.COM	"ON WEDNESDAY MORNING, MAY 19, 2004 AT APPROXIMATELY 3:37 AM ADT, ENSTAR NATURAL GAS COMPANY WAS NOTIFIED OF A STRUCTURE FIRE AT 16346 E BREADFORD DR, PALMER, AK.  AN ENSTAR SERVICEMAN WAS DISPATCHED TO THE SCENE.  UPON ARRIVAL  THE SERVICEMAN FOUND A RESIDENTIAL STRUCTURE ON FIRE.  HEAT FROM THE FIRE MELTED THE POLYETHLENE SERVICE LINE RISER, CAUSING A RELEASE OF NATURAL GAS.  THE STRUCTURE WAS UNDER CONSTRUCTION AND NO GAS METER WAS SET AT THIS LOCATION.  A DISTRIBUTION CREW DUG UP THE SERVICE LINE, PINCHED IT OFF, AND CAPPED IT.  NATURAL GAS FROM ENSTAR'S FACILITIES DID NOT CAUSE OR CONTRIBUTE TO THE FIRE."
2004	18416	20040137	SOUTH COAST GAS CO INC	4076 HWY 1	RACELAND	LAFOURCHE	LA	70394	1337	4/13/2004	EMPTY LOT ACROSS FROM 7243 SHORELINE DRIVE	COCODRIE	LA	TERREBONNE				2	NO						2	LONGITUDINAL-TEAR/CRACK	1		0	0	0	0	0	0	0	0	410	410	0	0	NO	NULL	NULL				1	5	0402322	4/13/2004	60	80			3	SERVICE LINE		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC										NO				4	UNDER GROUND		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							3	EXCAVATOR OTHER THAN OPERATOR/SUBCONTRACTOR				NO				NO			NULL			NULL																									NULL	NULL																							RHONDA FOLSE	9855375281	SAINT@MOBILETEL.COM	
2004	18536	20040138	SOUTHWEST GAS CORP	PO BOX 98510	LAS VEGAS	CLARK	NV	891938510	1351	5/7/2004	2200 W VAN BUREN  #121	PHOENIX	AZ	MARICOPA	85009	33.4535	112.106	3	NO	1	LEAK	3	PUNCTURE	1					0	0	0	0	4	0	4	0	58000	0	5000	53000	NO	YES	YES	20	2	PRECAUTIONARY	1	29	721053	5/7/2004	30	30	TEST PRESSURE	117	3	SERVICE LINE		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC					2000	0.5	0.09	ASTM D-2513				PHILLIPS	2000	4	UNDER GROUND		23	INCORRECT OPERATION	INCORRECT OPERATION																												NULL				NULL			NULL			NULL																									NULL	NULL												3	FAILURE TO FOLLOW PROCEDURES		0	0						18	"BERNIE GALLENBECK, MANAGER/DIVISION COMPLIANCE"	6024845240	BERNIE.GALLENBECK@SWGAS.COM	"SERVICE WAS INSTALLED BY DIRECTIONAL BORE THROUGH SEWER LATERAL.  DURING SEWER LATERAL, CLEAN OUT ROTOR STUCK AND DAMAGED THE GAS SERVICE LINE. GAS MIGRATED THROUGH SEWER LATERAL INTO MOBILE HOME.  THERE WAS IGNITION OF NATURAL GAS AND ONE MOBILE HOME WAS TOTALLY DESTROYED. FOUR PEOPLE WERE TRANSPORTED TO THE HOSPITAL WITH BURNS."
2004	2196	20040139	CENTRAL HUDSON GAS & ELECTRIC CORP	284 SOUTH AVENUE	POUGHKEEPSIE	DUTCHESS	NY	12601	1208	4/9/2004	7 TILLSON AVENUE	HIGHLAND	NY	ULSTER	12528	41.71669	-73.99282	3	NO	2	RUPTURE				1	CIRCUMFERENTIAL-SEPARATION			0	0	0	0	0	0	0	0	2011200	200	11000	2000000	YES	YES	YES	30	2	PRECAUTIONARY		47	718395	4/9/2004	30	30	TEST PRESSURE	45	1	MAIN		3	JOINT		1	STEEL					1931	0.75	0.15						1931	4	UNDER GROUND		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							3	EXCAVATOR OTHER THAN OPERATOR/SUBCONTRACTOR	10	OTHER	DRIVEWAY	NO				NO			NULL			NULL																									NULL	NULL																						18	"DAVID W. MERTE, DIRECTOR OF GAS OPERATIONS"	8454865521	DMERTE@CENHUD.COM	"C.M. APPLER AND SONS, INC. WAS REMOVING BLACKTOP AND CURBING FROM THE DRIVEWAY TO 7 TILLSON AVENUE IN HIGHLAND.  THIS CONTRACTOR, UTILIZING AN EXCAVATOR, PULLED UP CURBING AND A 3/4"" STEEL NATURAL GAS SERVICE LINE OPERATING AT 30 PSIG.  THE SERVICE LINE SEPARATED AT A JOINT INSIDE THE BUILDING WALL AND IT WAS PULLED THROUGH THE BUILDING WALL.  NO REQUEST TO MARK-OUT FACILITIES IN THE AREA HAD BEEN MADE BY THE CONTRACTOR PRIOR TO THIS INCIDENT.   PROPERTY DAMAGE ESTIMATE REVISED ON 2/16/2006."
2004	18084	20040140	ST LAWRENCE GAS CO INC	33 STEARNS STREET	MASSENA	ST LAWRENCE	NY	13662	2002	5/14/2004	1000 MECHANIC STREET	OGDENSBURG	NY	ST LAWRENCE	13669	44.69	75.48	3	NO	1	LEAK	3	PUNCTURE	0					1	0	1	0	3	0	3	0	101000	100	900	100000	YES	YES	YES	100	2	PRECAUTIONARY	3	30	721839	5/14/2004	35	38	49 CFR SEC 192.619(a)(30)		3	SERVICE LINE		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC					1993	0.5	0.09	PE2406	1250	NONE EXTRUDED	NA	PLEXCO	1993	4	UNDER GROUND		24	OTHER	MISCELLANEOUS																												NULL				NULL			NULL			NULL																									NULL	NULL																			GAS SERVICE LINE IN SEWER WAS PUNCTURED BY ROOT CUTTING AUGER.			40	"BERNARD J CARVEL, MANAGER DISTRIBUTION OPERATIONS"	3157693516	BCARVEL@STLAWRENCE.COM	"GAS SERVICE INSTALLED IN 1993 UTILIZING PNEUMATIC BORING TOOL.  LOCATIONS OF SEWER LATERALS WERE UNATTAINABLE OR UNKNOWN AT THE TIME OF GAS SERVICE INSTALLATION.  BORING TOOL APPARENTLY PENETRATED A SHALLOW SEWER LATERAL (40"" DEEP) TO RESIDENCE AT 1000 MECHANIC ST., RESULTING IN A SERVICE INSTALLATION WITHIN THE SEWER LATERAL.  SEWER BLOCKAGE REPORTED TO CITY DPW 11 YEARS LATER BY HOMEOWNER. CITY EMPLOYEES USED ROOT CUTTING AUGER TO CLEAR SEWER BLOCKAGE.  AUGER PUNCTURED 1/2"" GAS LINE IN SEWER.  LEAKING GAS FOLLOWED THE SEWER LINE TO BASEMENT OF 100O MECHANIC ST.  AT SOME TIME LATER, UNKNOWN IGNITION SOURCE IGNITED GAS RESULTING IN THE EXPLOSION AND ENSUING FIRE.  TWO CITY EMPLOYEES AND THREE OCCUPANTS OF THE HOUSE WERE EVACUATED AND WERE INJURED FROM THE EXPLOSION (THREE OF THE FIVE INJURED REQUIRED IN-PATIENT HOSPITALIZATION).  ONE OCCUPANT NOT EVACUATED FROM THE HOUSE WAS INSIDE WHEN THE EXPLOSING OCCURRED, AND DIED OF INJURIES SUSTAINED."
2004	31588	20040141	COSEAY GAS	7701 SOUTH STEMMONS	CORINTH	DENTON	TX	76210	1250	5/12/2004	2933 SHENENDOAH	FRISCO	TX	COLLIN	75034			3	NO	4	OTHER	3	PUNCTURE						0	0	0	0	0	0	0	0	500	0	500	0	YES	NO	NULL					30		5/12/2004	30	55	TEST PRESSURE	90	3	SERVICE LINE		1	BODY OF PIPE		3	POLYETHYLENE PLASTIC					2003	0.08	0.01					POLY PIPE		4	UNDER GROUND		9	EXCAVATION DAMAGE	THIRD PARTY EXCAVATION DAMAGE																							3	EXCAVATOR OTHER THAN OPERATOR/SUBCONTRACTOR	10	OTHER	SCREENING WALL	NO				NO			NULL			NULL																									NULL	NULL																							GAYLE FORD	9403217846	GFORD@COSEAV.COM	"THIRD PARTY EXCAVATOR CUT 3/4"" SERVICE LINE BETWEEN STREET AND HOUSE WHILE DRILLING PIER HOLES FOR SCREENING WALL.  FLASH FIRE OCCURRED, HOWEVER, EXCESS FLOW VALVE ACTIVATED SHUTTING OFF THE FLOW OF GAS ALMOST IMMEDIATELY."
2004	22189	20040142	PUGET SOUND ENERGY	PO BOX 90868	BELLEVUE	KING	WA	980090868	1000	6/22/2004	35 AVE W & W SMITH ST	SEATTLE	WA	KING	98199	47.64836	122.39558	3	NO	4	OTHER								0	0	0	0	1	0	0	1	0	0	0	0	YES	NO	NULL						725742	6/22/2004	45	45	49 CFR SEC 192.619(a)(30)		1	MAIN					3	POLYETHYLENE PLASTIC																	23	INCORRECT OPERATION	INCORRECT OPERATION																												NULL				NULL			NULL			NULL																									NULL	NULL												2	INADEQUATE SAFETY PRACTICES		0	0		3					"DOUGLAS DAMM, STANDARDS DEVELOPMENT REP"	4264623721	DOUG.DAMM@PSE.COM	"DURING A PURGING OPERATION RELATED TO A MAIN REPLACEMENT PROJECT, AN EMPLOYEE OF A PUGET SOUND ENERGY CONTRACTOR SUFFERED BURNS WHEN THE PURGE GAS IGNITED.  THE INCIDENT OCCURRED WHEN THE VALVE CONTROLLING INJECTION OF THE PURGE GAS WAS OPENED BEFORE A VENT STACK COULD BE INSTALLED THAT WOULD HAVE DIRECTED THE PURGE GAS UPWARD AND OUT OF THE EXCAVATION.  THIS WAS CAUSED BY A LACK OF COMMUNICATION BETWEEN TWO CONTRACTOR EMPLOYEES WHO WERE NOT IN A VISUAL CONTACT.  SINCE NO CONTROL VALVE HAD BEEN INSTALLED AT THE DOWNSTREAM (OPEN) END OF THE PIPE SECTION BEING PURGED, THE EMPLOYEE STATIONED THERE ATTEMPTED TO SQUEEZE THE POLYETHYLENE PIPE TO CONTROL THE GAS FLOW BUT IGNITION OCCURRED WHEN THE CONTACTED THE PIPE.  PSE PROCEDURES, ""PREVENTING ACCIDENTAL IGNITION"" AND ""PURGING"" WERE NOT FOLLOWED.     APRIL 24, 2009 - FINALIZING FORM ON 04/24/09 FOR COMPLETION PURPOSES ONLY.  ENTRY BY HELGE FERCHERT, MANAGER, COMPLIANCE AND REGULATORY AUDITS (PUGET SOUND ENERGY)"
